snapshot_date,counting_datetime,count_type,facility_id,location_id,ndc11,product_ndc,gtin14,rxcui_scd,drug_name,dosage_form_name,route_name,pharm_classes,lot_number,expiration_date,qty_on_hand,base_unit,qty_on_order,par_level,reorder_point,safety_stock,avg_daily_usage_30d,days_on_hand,abc_class,is_controlled,dea_schedule,is_high_alert,shortage_status,shortage_reason,unit_cost,extended_value,last_count_variance,is_stockout
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L401569,2027-03-18,45,EA,0,63,16,9,2.38,18.95,A,0,,1,Available,,7.4,333.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L591947,2027-07-05,27,EA,0,54,15,8,2.19,12.34,A,0,,0,Available,,5.1,137.7,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L573223,2028-07-18,39,EA,0,63,14,8,2.12,18.35,C,0,,0,Available,,0.06,2.34,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L374557,2027-05-06,42,EA,0,62,13,7,1.88,22.4,B,0,,0,Available,,2.95,123.9,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L342216,2029-01-14,39,EA,0,60,12,7,1.81,21.52,A,0,,1,Available,,26.4,1029.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L592172,2028-02-08,20,EA,0,44,11,6,1.62,12.31,A,0,,0,Available,,6.8,136.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L597871,2027-03-25,28,EA,0,37,10,6,1.56,17.92,A,0,,0,Available,,11.3,316.4,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L708339,2028-02-29,15,EA,0,35,10,5,1.44,10.43,B,0,,0,Available,,1.95,29.25,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L851388,2027-03-11,21,EA,0,35,9,5,1.38,15.27,C,0,,0,Available,,0.55,11.55,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L120848,2028-12-17,14,EA,0,29,9,5,1.31,10.67,B,0,,1,Available,,3.4,47.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10666101830,10666-1018,00310666101836,1178750,Atorvastatin 40 MG,TABLET,ORAL,Statin,L601168,2027-09-17,17,EA,0,27,8,5,1.25,13.6,C,0,,0,Available,,0.09,1.53,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L373623,2027-06-05,19,EA,0,31,8,4,1.19,16.0,C,0,,0,Available,,0.05,0.95,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L633645,2028-02-23,20,EA,0,33,7,4,1.12,17.78,C,0,,0,Available,,0.02,0.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L832654,2028-07-30,10,EA,0,21,7,4,1.0,10.0,B,0,,1,Available,,7.9,79.0,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L619670,2028-08-22,16,EA,0,24,6,3,0.94,17.07,A,0,,1,Available,,14.6,233.6,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L583776,2027-11-11,10,EA,0,17,6,3,0.88,11.43,B,0,,1,Available,,9.8,98.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L685115,2027-12-25,15,EA,0,19,5,3,0.75,20.0,A,0,,1,Available,,22.5,337.5,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L155822,2027-04-06,24,EA,0,37,10,6,1.5,16.0,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,31.2,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L755634,2027-09-23,20,EA,0,27,7,4,1.06,18.82,C,1,CII,1,Available,,2.6,52.0,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,10999102730,10999-1027,00310999102739,296745,Morphine Sulfate 4 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L646491,2028-11-03,17,EA,0,25,7,4,1.0,17.0,C,1,CII,1,Available,,2.2,37.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L904125,2027-10-16,20,EA,0,28,6,3,0.94,21.33,C,1,CII,1,Available,,0.18,3.6,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L325194,2026-11-29,10,EA,0,17,5,3,0.81,12.31,C,1,CII,1,Available,,0.22,2.2,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L104286,2028-11-20,9,EA,0,10,2,1,0.4,22.5,C,1,CII,1,Available,,0.3,2.7,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L674471,2027-02-13,9,EA,0,14,3,1,0.44,20.57,B,1,CIII,1,Available,,8.4,75.6,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11184103230,11184-1032,00311184103234,647859,Buprenorphine 0.3 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Partial Opioid Agonist,L549407,2026-10-07,7,EA,0,10,2,1,0.4,17.5,C,1,CIII,1,Available,,6.2,43.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L614841,2028-02-29,13,EA,0,21,6,3,0.94,13.87,C,1,CIV,1,Available,,2.8,36.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L518461,2027-09-25,14,EA,0,24,6,3,0.88,16.0,C,1,CIV,1,Available,,3.1,43.4,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L416844,2027-01-17,6,EA,0,11,2,1,0.4,15.0,C,1,CIV,0,Available,,0.11,0.66,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11332103630,11332-1036,00311332103632,1343983,Alprazolam 0.5 MG,TABLET,ORAL,Benzodiazepine,L683233,2028-12-28,9,EA,0,12,2,1,0.4,22.5,C,1,CIV,0,Available,,0.08,0.72,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11369103730,11369-1037,00311369103739,1167174,Phenobarbital 65 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Barbiturate,L521535,2028-06-05,9,EA,0,11,2,1,0.4,22.5,C,1,CIV,0,Available,,4.9,44.1,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11406103830,11406-1038,00311406103836,622063,Tramadol 50 MG,TABLET,ORAL,Opioid Analgesic,L228134,2028-02-10,15,EA,0,16,3,2,0.56,26.67,C,1,CIV,0,Available,,0.14,2.1,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-PHARM-MAIN,11443103930,11443-1039,00311443103933,1028946,Pregabalin 75 MG,CAPSULE,ORAL,Anticonvulsant,L127223,2027-10-12,9,EA,0,12,2,1,0.4,22.5,C,1,CV,0,Available,,0.35,3.15,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L134034,2028-04-17,22,EA,0,44,9,5,1.33,16.56,C,0,,0,Available,,0.04,0.88,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L487994,2027-05-31,14,EA,0,24,5,3,0.84,16.59,A,0,,0,Available,,3.2,44.8,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L958721,2027-10-18,11,EA,0,14,4,2,0.69,16.0,A,0,,0,Available,,4.6,50.6,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L678039,2028-02-07,7,EA,0,11,4,2,0.59,11.79,A,0,,1,Available,,7.4,51.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L599355,2027-11-29,9,EA,0,11,3,2,0.53,16.94,C,0,,0,Available,,0.06,0.54,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L941134,2027-08-30,11,EA,0,15,3,1,0.47,23.47,B,0,,0,Available,,2.95,32.45,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L503572,2028-01-28,10,EA,0,11,3,1,0.45,22.07,A,0,,1,Available,,26.4,264.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L912955,2028-07-21,6,EA,0,8,2,1,0.41,14.77,A,0,,0,Available,,6.8,40.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L944589,2028-03-21,4,EA,0,8,2,1,0.4,10.0,A,0,,0,Available,,11.3,45.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10592101630,10592-1016,00310592101632,1774912,Albuterol 2.5 MG/3ML,INHALATION SOLUTION,RESPIRATORY,Beta2 Agonist,L836559,2027-07-24,6,EA,0,11,2,1,0.4,15.0,C,0,,0,Available,,0.55,3.3,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L427256,2028-12-25,9,EA,0,12,2,1,0.4,22.5,B,0,,1,Available,,3.4,30.6,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L561646,2027-01-22,9,EA,0,12,2,1,0.4,22.5,C,0,,0,Available,,0.02,0.18,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10777102130,10777-1021,00310777102137,794629,Apixaban 5 MG,TABLET,ORAL,Direct Oral Anticoagulant,L931486,2028-12-16,6,EA,0,8,2,1,0.4,15.0,B,0,,1,Available,,7.9,47.4,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10814102230,10814-1022,00310814102234,1102306,Norepinephrine 4 MG/4ML,"INJECTION, SOLUTION",INTRAVENOUS,Vasopressor,L289890,2028-11-23,6,EA,0,12,2,1,0.4,15.0,A,0,,1,Available,,14.6,87.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L292684,2027-02-11,6,EA,0,11,2,1,0.4,15.0,B,0,,1,Available,,9.8,58.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L255553,2028-04-12,10,EA,0,13,2,1,0.4,25.0,A,0,,1,Available,,22.5,225.0,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L638392,2028-01-10,6,EA,0,8,2,1,0.4,15.0,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,7.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L550605,2027-03-09,6,EA,0,10,2,1,0.4,15.0,C,1,CII,1,Available,,2.6,15.6,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-ED,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L717347,2029-01-17,8,EA,0,12,2,1,0.4,20.0,C,1,CIV,1,Available,,2.8,22.4,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L260366,2027-09-14,27,EA,0,38,9,5,1.33,20.33,C,0,,0,Available,,0.04,1.08,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10111100330,10111-1003,00310111100331,793613,Pantoprazole 40 MG,"INJECTION, POWDER",INTRAVENOUS,Proton Pump Inhibitor,L170886,2028-06-21,16,EA,0,25,5,3,0.84,18.96,A,0,,0,Available,,3.2,51.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10222100630,10222-1006,00310222100632,1169034,Cefazolin 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L358516,2027-08-31,13,EA,0,17,4,2,0.69,18.91,A,0,,0,Available,,4.6,59.8,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L207439,2027-07-05,15,EA,0,18,4,2,0.62,24.0,A,0,,0,Available,,9.2,138.0,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L733655,2026-10-15,11,EA,0,14,3,2,0.55,20.11,A,0,,0,Available,,5.1,56.1,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10370101030,10370-1010,00310370101030,1517022,Furosemide 40 MG,TABLET,ORAL,Loop Diuretic,L210414,2029-01-11,6,EA,0,12,3,2,0.53,11.29,C,0,,0,Available,,0.06,0.36,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L482598,2028-11-15,8,EA,0,13,3,1,0.47,17.07,B,0,,0,Available,,2.95,23.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10444101230,10444-1012,00310444101234,1375608,Insulin Aspart 100 UNT/ML,"INJECTION, SOLUTION",SUBCUTANEOUS,Insulin,L755113,2028-04-30,11,EA,0,12,3,1,0.45,24.28,A,0,,1,Available,,26.4,290.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10518101430,10518-1014,00310518101438,1889799,Methylprednisolone 125 MG,"INJECTION, POWDER",INTRAVENOUS,Corticosteroid,L711232,2027-04-17,8,EA,0,9,2,1,0.4,20.0,A,0,,0,Available,,11.3,90.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10629101730,10629-1017,00310629101739,1552729,Potassium Chloride 10 MEQ,"INJECTION, SOLUTION",INTRAVENOUS,Electrolyte,L578894,2026-12-05,6,EA,0,9,2,1,0.4,15.0,B,0,,1,Available,,3.4,20.4,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10851102330,10851-1023,00310851102331,357634,Propofol 10 MG/ML,"INJECTION, EMULSION",INTRAVENOUS,General Anesthetic,L591243,2028-01-15,9,EA,0,11,2,1,0.4,22.5,B,0,,1,Available,,9.8,88.2,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L699316,2027-10-01,7,EA,0,10,2,1,0.4,17.5,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,9.1,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,11036102830,11036-1028,00311036102836,551924,Oxycodone 5 MG,TABLET,ORAL,Opioid Analgesic,L490192,2028-07-03,5,EA,0,9,2,1,0.4,12.5,C,1,CII,1,Available,,0.18,0.9,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L727062,2028-12-23,5,EA,0,7,2,1,0.4,12.5,C,1,CII,1,Available,,0.3,1.5,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,11147103130,11147-1031,00311147103137,1805098,Ketamine 500 MG/10ML,"INJECTION, SOLUTION",INTRAVENOUS,General Anesthetic,L455995,2026-11-03,5,EA,0,10,2,1,0.4,12.5,B,1,CIII,1,Available,,8.4,42.0,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L151519,2028-12-11,8,EA,0,12,2,1,0.4,20.0,C,1,CIV,1,Available,,2.8,22.4,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L820951,2028-07-18,7,EA,0,8,2,1,0.4,17.5,C,1,CIV,1,Available,,3.1,21.7,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-MICU,11295103530,11295-1035,00311295103535,1282167,Diazepam 5 MG,TABLET,ORAL,Benzodiazepine,L286544,2028-11-18,7,EA,0,10,2,1,0.4,17.5,C,1,CIV,0,Available,,0.11,0.77,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10037100130,10037-1001,00310037100137,721063,Acetaminophen 325 MG,TABLET,ORAL,Analgesic,L888683,2028-01-03,18,EA,0,29,9,5,1.33,13.55,C,0,,0,Available,,0.04,0.72,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10074100230,10074-1002,00310074100234,328689,Ondansetron 4 MG/2ML,INJECTION,INTRAVENOUS,5-HT3 Antagonist,L951361,2028-12-24,13,EA,0,18,6,3,0.97,13.42,B,0,,0,Available,,1.4,18.2,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10259100730,10259-1007,00310259100739,1467420,Piperacillin-Tazobactam 3.375 G,"INJECTION, POWDER",INTRAVENOUS,Beta-Lactam Combination,L996247,2026-12-26,9,EA,0,14,4,2,0.62,14.4,A,0,,0,Available,,9.2,82.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10296100830,10296-1008,00310296100836,254955,Vancomycin 1 G,"INJECTION, POWDER",INTRAVENOUS,Glycopeptide,L649325,2026-11-19,11,EA,0,18,4,2,0.59,18.53,A,0,,1,Available,,7.4,81.4,-1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10333100930,10333-1009,00310333100933,332278,Ceftriaxone 1 G,"INJECTION, POWDER",INTRAVENOUS,Cephalosporin,L897722,2028-11-29,7,EA,0,12,3,2,0.55,12.8,A,0,,0,Available,,5.1,35.7,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10407101130,10407-1011,00310407101137,371466,Metoprolol Tartrate 5 MG/5ML,INJECTION,INTRAVENOUS,Beta Blocker,L337163,2027-09-29,7,EA,0,11,3,1,0.47,14.93,B,0,,0,Available,,2.95,20.65,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10481101330,10481-1013,00310481101331,1533243,Levetiracetam 500 MG/5ML,"INJECTION, SOLUTION",INTRAVENOUS,Antiepileptic,L383072,2027-07-11,8,EA,0,11,2,1,0.41,19.69,A,0,,0,Available,,6.8,54.4,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10555101530,10555-1015,00310555101535,1841469,Famotidine 20 MG/2ML,INJECTION,INTRAVENOUS,H2 Antagonist,L922377,2029-01-21,6,EA,0,7,2,1,0.4,15.0,B,0,,0,Available,,1.95,11.7,1,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10703101930,10703-1019,00310703101933,930230,Lisinopril 10 MG,TABLET,ORAL,ACE Inhibitor,L557469,2028-12-14,5,EA,0,8,2,1,0.4,12.5,C,0,,0,Available,,0.05,0.25,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10740102030,10740-1020,00310740102030,1340561,Aspirin 81 MG,"TABLET, DELAYED RELEASE",ORAL,Antiplatelet,L168445,2027-06-05,7,EA,0,11,2,1,0.4,17.5,C,0,,0,Available,,0.02,0.14,2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10888102430,10888-1024,00310888102438,682813,Dexmedetomidine 200 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Alpha2 Agonist,L172439,2028-03-29,8,EA,0,12,2,1,0.4,20.0,A,0,,1,Available,,22.5,180.0,-2,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10925102530,10925-1025,00310925102535,1344352,Fentanyl Citrate 100 MCG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L849045,2028-12-01,10,EA,0,12,2,1,0.4,25.0,C,1,CII,1,Currently in Shortage,Discontinuation of the manufacture of the drug,1.3,13.0,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,10962102630,10962-1026,00310962102632,1439367,Hydromorphone 1 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Opioid Analgesic,L692537,2028-11-03,6,EA,0,8,2,1,0.4,15.0,C,1,CII,1,Available,,2.6,15.6,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,11073102930,11073-1029,00311073102933,1776468,Hydrocodone-Acetaminophen 5-325 MG,TABLET,ORAL,Opioid Combination,L992496,2028-10-08,6,EA,0,11,2,1,0.4,15.0,C,1,CII,1,Available,,0.22,1.32,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,11110103030,11110-1030,00311110103030,595794,Methadone 10 MG,TABLET,ORAL,Opioid Analgesic,L551766,2027-02-24,6,EA,0,11,2,1,0.4,15.0,C,1,CII,1,Available,,0.3,1.8,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,11221103330,11221-1033,00311221103331,389776,Midazolam 2 MG/2ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L209357,2027-11-06,4,EA,0,8,2,1,0.4,10.0,C,1,CIV,1,Available,,2.8,11.2,0,0
2026-08-11,2026-08-11 02:15:00,snapshot,030301,030301-ADC-TELE,11258103430,11258-1034,00311258103438,553043,Lorazepam 2 MG/ML,"INJECTION, SOLUTION",INTRAVENOUS,Benzodiazepine,L765351,2026-11-16,6,EA,0,10,2,1,0.4,15.0,C,1,CIV,1,Available,,3.1,18.6,-2,0
